"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Tanzania","TZA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","959.602816693083","979.534084365035","973.964401450301","975.620944466705","980.313222508584","1006.72126139239","1043.81044375574","1072.94180287891","1099.5510569654","1142.6259436597","1191.28366680265","1258.10715030749","1331.99250106647","1407.38692221876","1510.49533096981","1627.47038455021","1736.73159786729","1851.17301636046","1938.7204965821","1998.29789444736","2088.09771915927","2228.69649535672","2099.42972210947","2194.88485866424","2243.59245177191","2348.44349707706","2479.33409975074","2530.603317381","2652.39137840885","2772.92944774347","2780.05554822025",
"Uganda","UGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","671.92971864472","708.765176455041","725.135282591423","778.362425951203","819.49959517746","904.773181074119","975.318191335421","1012.75766878304","1043.76864098984","1111.13696164503","1137.09963987054","1185.25090481254","1268.65558201551","1332.79461665588","1416.02157816763","1504.1789029661","1663.53747625776","1794.46889353546","1926.90822901358","2009.00191581389","2079.65366320292","2249.74107150388","2005.23331260056","2005.62587022121","2079.43992271801","2119.60434197683","2083.49068944239","2074.65243576542","2172.9158665394","2279.97299621974","",
"Ukraine","UKR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7305.14340425267","6902.48582294962","6356.73416224905","5578.52070720527","4412.74505384782","3987.00567072275","3686.5706575629","3670.9403349273","3674.41296071962","3755.2443564076","4106.83539141344","4631.60673003002","4999.09094029347","5621.90307732677","6521.61085909695","6977.25891244237","7775.60692952402","8642.2138840745","9062.24736166671","7818.30385453886","8245.37524122564","8909.65960754126","9343.33073966083","10691.7646844701","10743.5863638157","10164.3273340852","11148.196546631","11871.1236240918","12634.2355540514","13350.4823150166","13056.7020745176",
"Upper middle income","UMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3282.39011326694","3409.12781290358","3494.23055559518","3667.89368979368","3833.0992443176","4021.65477788022","4262.24784415848","4529.95941881593","4579.93393021394","4772.35147450874","5166.51026617763","5433.03457880281","5740.27548630334","6147.73400686193","6800.70381639365","7522.6098251603","8523.27430790416","9533.05845441572","10482.8175345865","10798.3227656548","11745.434970042","12779.1108120024","13621.1336723173","14368.6537579222","14859.8244925987","14942.9282117225","15414.031162115","16246.2893500081","17331.3170536152","18191.1348308458","",
"Uruguay","URY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6390.03499199328","6791.72920566787","7443.27931488167","7764.83428570079","8445.86717113408","8437.18424530559","9006.36395758185","9875.51895136866","10371.6856546738","10264.5276042718","10255.1008827207","10059.787724518","9427.15285843871","9686.49510043628","10451.8934489334","11580.3856767451","12406.3658778072","13547.1312737716","14764.1876512408","15464.2622042877","16817.0790499381","18002.8938250191","18192.3297030365","19130.0613971589","20093.6240657013","20217.5604365819","20669.7701009906","21324.8522082655","21789.9637674077","21973.8204113623","",
"United States","USA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23888.6000088133","24342.2589048189","25418.9907763319","26387.2937338171","27694.853416234","28690.8757013347","29967.7127181749","31459.1389804773","32853.6769523009","34513.5615037271","36334.9087770589","37133.2428088526","38023.1611144021","39496.4858751381","41712.8010675545","44114.7477810544","46298.7314440927","47975.9676958038","48382.5584490552","47099.9804711343","48466.6576026922","49882.5581321495","51602.9310457907","53106.5367672165","55049.9883272312","56820.9814862735","57928.1854521761","60036.9892140965","62967.4249796001","65279.5329946644","",
"Uzbekistan","UZB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2493.49011663523","2511.01742733106","2227.75390183912","2178.02201451555","2067.86010745968","2054.75431788459","2087.63372994175","2192.33872567366","2275.42646915543","2381.72350071048","2493.60229892704","2621.01248000738","2734.59122820117","2869.68092382305","3130.13266264354","3412.02967774558","3731.41301475255","4135.33508583741","4523.22320813987","4842.24546350953","5124.12272212191","5489.07896412636","5712.82430269297","5942.39675867104","6158.50245912758","6343.1497417051","6452.92793779539","6518.8046866066","6917.6787960123","7335.62397997768","",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3841.86563705924","3887.51425826337","4139.33358112076","4521.68258579509","4557.37792542256","5015.05055917445","5175.51878432323","5453.72829885369","5745.4027704636","5988.75380716729","6221.56217252968","6460.4001880508","6964.38200589451","7623.19362598123","8138.95927149325","8593.60469379828","9535.66897553827","10127.1854092414","10498.8445598648","10367.1611210951","10139.3502301021","10302.5154675669","10457.1584317001","10909.2641778269","11309.4037895139","11643.2269226937","12456.043750342","12245.1263378297","12765.7324330884","13012.7071158947","",
"Venezuela, RB","VEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9600.95896178572","10640.1144811696","11283.0874995906","11329.1596596671","11058.4144437783","11492.13028244","11442.2407726653","12136.0028714359","12070.4106793348","11294.7588008111","11748.9894765885","12185.5431085935","11078.0770450801","10224.9065131216","12207.7178980276","13657.8155423489","15219.7156169083","16748.7192824652","17723.1504744565","17042.6826713899","16740.3682415571","17527.7487382376","","","","","","","","","",
"British Virgin Islands","VGB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917.674338452754","984.29426058587","1071.44667656826","1162.14754580799","1268.18362802219","1394.46145915133","1528.98087563501","1658.92535513799","1751.98495914325","1840.44083887238","1987.30273505379","2134.43833474013","2282.85832742968","2462.50157504763","2694.45812456321","2960.64101845087","3232.81296935298","3522.93833102894","3758.55492154307","3952.73424089527","4213.29572145975","4523.25272760324","5042.4811863999","5358.94663695122","5745.20525351342","6102.63686904782","6572.97623420622","7155.4431870997","7768.08021752044","8381.23931963427","",
"Vanuatu","VUT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1745.745983525","1810.41869080713","1844.97842853566","1848.18729889617","2004.06733943428","2017.06691845636","2058.23038190349","2156.32473243477","2096.77230265241","2095.69404687207","2224.02444784482","2146.32718599426","2016.6532151367","2088.00123357511","2173.31551042415","2301.73216765773","2510.97498030347","2641.36521655099","2803.78051341809","2841.7040194887","2879.98894065344","2905.84484573658","2956.68900033414","2972.58251739259","3030.30080598693","2943.85555485755","3006.21558269441","3081.83519771335","3167.73497475442","3249.5252768982","",
"World","WLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5523.9387702652","5731.76253314527","5904.20611995931","6066.14392297351","6296.57791786389","6553.13595212976","6840.74466092157","7133.55255728562","7272.0172513826","7529.05663616032","7986.64069457533","8261.13756385816","8549.47271710327","8914.34830283899","9517.59080873601","10128.1478384383","10949.9393779361","11710.9301731439","12250.798959716","12220.5482885859","12863.2702668561","13543.838139008","14084.9680819946","14603.8518381921","14982.0545061683","15128.7696263547","15541.9477375768","16190.6558740525","16984.7823463081","17568.3998232404","",
"Samoa","WSM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2397.7793662705","2404.08707342072","2431.86210095119","2566.31763078008","2530.68175447329","2734.11672718957","2964.61602566442","3019.26596435013","3106.29081090977","3205.77944633785","3487.16991384004","3790.54342816642","3994.62688327113","4226.87563135001","4513.05016087836","4816.71571307581","5027.95242473322","5454.14569787061","5578.80331998893","5313.84412787399","5361.11474371049","5655.13739629249","5480.57692393149","5506.13788985284","5568.34981698152","5822.47153083617","6323.7756151769","6480.84540672125","6467.07485315273","6777.77650867724","",
"Kosovo","XKX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3561.00501209485","4617.58970899381","4654.58723538873","5021.13790265972","5287.41895478915","5777.13336857417","6170.22120097288","6743.23066424251","7249.35665427021","7506.84398696913","7782.81853473289","8222.22593908848","8477.46976894402","8805.37975363832","9043.18328337259","9575.75487999975","10062.1082638998","10530.4816647712","11156.6319517044","11930.9870284505","",
"Yemen, Rep.","YEM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2068.63693132105","2163.76985728785","2274.18587440495","2300.49033407383","2391.18186030447","2473.22438955426","2540.53220577974","2633.32614467357","2741.47302339684","2805.74623596941","2960.43152401627","3051.17912378917","3129.65914928654","3212.93981455763","3333.06158239602","3526.67428247206","3643.45450382773","3758.16469243732","3860.43241968131","3928.22914811088","4162.08863091114","3607.09056584882","3491.20460991407","3688.51940852363","","","","","","","",
"South Africa","ZAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6420.88421127568","6410.44511262867","6258.18886624346","6328.2108114002","6517.19365591247","6715.79828309275","6996.85934991165","7175.76373196428","7176.81284099375","7344.81191831433","7714.90752579778","7989.76031598368","8310.75938410297","8608.73488083111","9131.26858110796","9790.6384705241","10518.4175445854","11233.9281280489","11661.2781251907","11409.5716134825","11721.5543695942","12172.4114072656","12057.5758878592","12450.9870620762","12521.1285484636","12552.3396733784","12591.5918509652","12701.3489331232","12931.1227644514","13009.6686271889","",
"Zambia","ZMB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1475.7171082471","1486.26987652393","1457.64897982062","1555.84784309809","1417.09514971453","1451.60503273941","1529.23297148609","1571.54346173506","1539.96118502978","1590.65203087106","1644.91975295384","1724.63505526377","1784.21468463103","1894.3500009363","2029.17510223689","2185.94418061508","2366.75939477738","2563.94400784219","2741.24533503014","2933.13055042862","3178.87232965813","3323.93762313186","3422.61993726372","3578.84705510025","3539.43639012079","3430.40028706898","3404.67399013052","3485.02178024575","3606.09362284751","3617.21305557081","",
